ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Inflected_Forms
tomo1244-1-344_generalpossessiveclassifier1sgpossessor-2,,tomo1244-1,344_generalpossessiveclassifier1sgpossessor,ni-,ni-,n i +,also /ani-/,BarlowKillian2023,,,^ n i - $,default,ni-ŋ (1sg)
tomo1244-1-343_generalpossessiveclassifier1sg3sg-2,,tomo1244-1,343_generalpossessiveclassifier1sg3sg,no-,no-,n o +,also /ano-/,BarlowKillian2023,,,^ n o - $,default,"no-ʝo (1sg), no-n (3sg)"
tomo1244-1-348_generalpossessiveclassifiernonpronominalpossessor-2,,tomo1244-1,348_generalpossessiveclassifiernonpronominalpossessor,no,no,n o,also /ano/,BarlowKillian2023,,,^ n o $,default,
tomo1244-1-578_prefix-2,,tomo1244-1,578_prefix,no-,no-,n o +,fossilized singular?; it is not clear whether this is or ever was a prefix; but it seems to alternate with /ho-/ (possibly reanalysis involved),BarlowKillian2023,,,^ n o - $,default,
tomo1244-1-912_very-1,,tomo1244-1,912_very,nomnom,nomnom,n o m n o m,reduplication,BarlowKillian2023,,,^ n o m n o m $,default,
tomo1244-1-626_singularmarker-4,,tomo1244-1,626_singularmarker,ŋ=,ŋ=,ŋ +,"allomorph of /ne=/, generally before velar or glottal consonants",BarlowKillian2023,,,^ ŋ = $,default,
tomo1244-1-714_thatthosedistaladnominaldemonstrative-1,,tomo1244-1,714_thatthosedistaladnominaldemonstrative,=ŋa,=ŋa,+ ŋ a,"also /=ŋam/, /aŋa/; same as 'yawn'?",BarlowKillian2023,,,^ = ŋ a $,default,
tomo1244-1-526_ofgenitivepreposition-4,,tomo1244-1,526_ofgenitivepreposition,ŋa,ŋa,ŋ a,"also /e/, /lo/, /lol/, /ta/, /to/, /o/ (?)",BarlowKillian2023,,,^ ŋ a $,default,
tomo1244-1-486_middle-1,,tomo1244-1,486_middle,ŋalu,ŋalu,ŋ a l u,,BarlowKillian2023,,,^ ŋ a l u $,default,
tomo1244-1-716_thatthosedistaldemonstrativeyonder-1,,tomo1244-1,716_thatthosedistaldemonstrativeyonder,=ŋam,=ŋam,+ ŋ a m,"also /=ŋa/, /aŋa/; cf. /ŋamuŋ/ 'far, distant'",BarlowKillian2023,,,^ = ŋ a m $,default,
tomo1244-1-264_fardistant-2,,tomo1244-1,264_fardistant,ŋamuŋ,ŋamuŋ,ŋ a m u ŋ,also /muŋ/,BarlowKillian2023,,,^ ŋ a m u ŋ $,default,
tomo1244-1-624_side-1,,tomo1244-1,624_side,ŋoetiŋ,ŋoetiŋ,ŋ o e t i ŋ,,BarlowKillian2023,,,^ ŋ o e t i ŋ $,default,la-ŋoetiŋ (prefix /la-/)
tomo1244-1-647_somemultiple-1,,tomo1244-1,647_somemultiple,pisa,pisa,p i s a,,BarlowKillian2023,,,^ p i s a $,default,
tomo1244-1-564_piecepartsegment-1,,tomo1244-1,564_piecepartsegment,puk,puk,p u k,,BarlowKillian2023,,,^ p u k $,default,puk e-n (3sg)
tomo1244-1-577_prefix-1,,tomo1244-1,577_prefix,ra-,ra-,r a +,class term prefix for leaves,BarlowKillian2023,,,^ r a - $,default,
tomo1244-1-235_dualmarker-1,,tomo1244-1,235_dualmarker,ro=,ro=,r o +,,BarlowKillian2023,,,^ r o = $,default,
tomo1244-1-237_dupl1sgirrmarker-1,,tomo1244-1,237_dupl1sgirrmarker,sa=,sa=,s a +,preverbal; irrealis marker used for all subjects except 2sg and 3sg; 1sg perhaps always occurs with /na-/ as /sana-/?,BarlowKillian2023,,,^ s a = $,default,
tomo1244-1-33_2sgirrsubjectmarker-1,,tomo1244-1,33_2sgirrsubjectmarker,se=,se=,s e +,preverbal,BarlowKillian2023,,,^ s e = $,default,
tomo1244-1-405_ininside-2,,tomo1244-1,405_ininside,si,si,s i,"same as 'some, something'?; also /ausi/",BarlowKillian2023,,,^ s i $,default,
tomo1244-1-648_somesomething-2,,tomo1244-1,648_somesomething,si,si,s i,"same as 'in, inside'?; also /hasi/",BarlowKillian2023,,,^ s i $,default,
tomo1244-1-67_another-4,,tomo1244-1,67_another,si βadik,si βadik,s i + β a d i k,literally 'some other'?,BarlowKillian2023,,,^ s i + β a d i k $,default,
tomo1244-1-520_nonegativeresponseword-1,,tomo1244-1,520_nonegativeresponseword,siam,siam,s i a m,,BarlowKillian2023,,,^ s i a m $,default,
tomo1244-1-47_3sgirrsubjectmarker-1,,tomo1244-1,47_3sgirrsubjectmarker,so=,so=,s o +,preverbal,BarlowKillian2023,,,^ s o = $,default,
tomo1244-1-32_2sg3sgrealsubjectmarker-1,,tomo1244-1,32_2sg3sgrealsubjectmarker,t=,t=,t +,preverbal; allomorph of /ti=/ before vowel-initial verbs,BarlowKillian2023,,,^ t = $,default,
tomo1244-1-437_justnow-1,,tomo1244-1,437_justnow,ta girie,ta girie,t a + g i r i e,literally 'realis front'?,BarlowKillian2023,,,^ t a + g i r i e $,default,
tomo1244-1-238_dupl1sgrealsubjectmarker-1,,tomo1244-1,238_dupl1sgrealsubjectmarker,ta=,ta=,t a +,preverbal; real marker used for all subjects except 2sg and 3sg,BarlowKillian2023,,,^ t a = $,default,
tomo1244-1-527_ofgenitiveprepositionfromablativeparticle-1,,tomo1244-1,527_ofgenitiveprepositionfromablativeparticle,ta,ta,t a,"allomorph of /to/; also /e/, /lo/, /lol/, /ŋa/, /o/ (?)",BarlowKillian2023,,,^ t a $,default,
tomo1244-1-862_totherightwhenfacingthesea-1,,tomo1244-1,862_totherightwhenfacingthesea,tamba,tamba,t a m b a,cf. /tambaden/ 'down',BarlowKillian2023,,,^ t a m b a $,default,
tomo1244-1-225_downdownwards-1,,tomo1244-1,225_downdownwards,tambaden,tambaden,t a m b a d e n,cf. /tamba/ 'to the right when facing the sea',BarlowKillian2023,,,^ t a m b a d e n $,default,
tomo1244-1-861_totheleftwhenfacingthesea-1,,tomo1244-1,861_totheleftwhenfacingthesea,tamme,tamme,t a mː e,,BarlowKillian2023,,,^ t a mm e $,default,
tomo1244-1-929_wheretowhither-1,,tomo1244-1,929_wheretowhither,tanua,tanua,t a n u a,cf. /ua/ 'where?',BarlowKillian2023,,,^ t a n u a $,default,
tomo1244-1-392_hithertohere-1,,tomo1244-1,392_hithertohere,tanun,tanun,t a n u n,directional word?; meaning uncertain; cf. /un/ 'here',BarlowKillian2023,,,^ t a n u n $,default,
tomo1244-1-730_thithertothere-1,,tomo1244-1,730_thithertothere,taŋa,taŋa,t a ŋ a,directional word?; meaning uncertain; cf. /ŋa/ 'over there',BarlowKillian2023,,,^ t a ŋ a $,default,
tomo1244-1-901_upupwards-1,,tomo1244-1,901_upupwards,tanʝa,tanʝa,t a n ʝ a,also /tanʝali/,BarlowKillian2023,,,^ t a n ʝ a $,default,
tomo1244-1-901_upupwards-2,,tomo1244-1,901_upupwards,tanʝali,tanʝali,t a n ʝ a l i,also /tanʝa/,BarlowKillian2023,,,^ t a n ʝ a l i $,default,
tomo1244-1-430_inward-1,,tomo1244-1,430_inward,tansi,tansi,t a n s i,"directional word?; meaning uncertain; cf. /si/ 'in, inside'",BarlowKillian2023,,,^ t a n s i $,default,
tomo1244-1-545_outward-1,,tomo1244-1,545_outward,tanso,tanso,t a n s o,directional word?; meaning uncertain; cf. /tansi/ 'inward (?)',BarlowKillian2023,,,^ t a n s o $,default,
tomo1244-1-514_nearclose-1,,tomo1244-1,514_nearclose,tasiek,tasiek,t a s i e k,,BarlowKillian2023,,,^ t a s i e k $,default,
tomo1244-1-674_stativemarker-1,,tomo1244-1,674_stativemarker,te-,te-,t e +,preverbal (pre-adjectival); occurs with adjectives; function uncertain; also /me-/,BarlowKillian2023,,,^ t e - $,default,
tomo1244-1-926_when-3,,tomo1244-1,926_when,tem la nua,tem la nua,t e m + l a + n u a,"loan from Tok Pisin /taim/ 'time'; includes /ua/ 'where?'; also /lo ŋha nua/, /mla nua/",BarlowKillian2023,,,^ t e m + l a + n u a $,default,
tomo1244-1-359_goodmorning-1,,tomo1244-1,359_goodmorning,tenimran mepka,tenimran mepka,t e n i m r a n + m e p k a,literally 'morning good',BarlowKillian2023,,,^ t e n i m r a n + m e p k a $,default,
tomo1244-1-358_goodday-1,,tomo1244-1,358_goodday,teŋha mepka,teŋha mepka,t e ŋ h a + m e p k a,literally 'midday good',BarlowKillian2023,,,^ t e ŋ h a + m e p k a $,default,
tomo1244-1-356_goodalrightthankyou-1,,tomo1244-1,356_goodalrightthankyou,tepka,tepka,t e p k a,sprefix /te-/ with /pka/ 'good'; cf. /mepka/ 'you're welcome',BarlowKillian2023,,,^ t e p k a $,default,
tomo1244-1-32_2sg3sgrealsubjectmarker-2,,tomo1244-1,32_2sg3sgrealsubjectmarker,ti=,ti=,t i +,preverbal; also /t=/,BarlowKillian2023,,,^ t i = $,default,
tomo1244-1-935_why-2,,tomo1244-1,935_why,tiho,tiho,t i h o,also /moho/,BarlowKillian2023,,,^ t i h o $,default,
tomo1244-1-401_if-1,,tomo1244-1,401_if,to,to,t o,"is this the same as the verb 'to make, to build, to do'?; also <ke>, based on Grace (1955a)",BarlowKillian2023,,,^ t o $,default,
tomo1244-1-928_wherefromwhence-1,,tomo1244-1,928_wherefromwhence,to ua,to ua,t o + u a,literally 'from where?'?,BarlowKillian2023,,,^ t o + u a $,default,
tomo1244-1-720_thencefromthere-1,,tomo1244-1,720_thencefromthere,toŋa,toŋa,t o ŋ a,directional word?; meaning uncertain; cf. /ŋa/ 'over there',BarlowKillian2023,,,^ t o ŋ a $,default,
tomo1244-1-527_ofgenitiveprepositionfromablativeparticle-2,,tomo1244-1,527_ofgenitiveprepositionfromablativeparticle,to,to,t o,"allomorph of /ta/; also /e/, /lo/, /lol/, /ŋa/, /o/ (?)",BarlowKillian2023,,,^ t o $,default,
tomo1244-1-927_where-4,,tomo1244-1,927_where,ua,ua,u a,"also /auβa/, /goβa/, /neβa/",BarlowKillian2023,,,^ u a $,default,
tomo1244-1-388_here-2,,tomo1244-1,388_here,un,un,u n,also /aun/,BarlowKillian2023,,,^ u n $,default,
tomo1244-1-137_bottom-1,,tomo1244-1,137_bottom,βa,βa,β a,same as 'to plant'?; also /βaden/,BarlowKillian2023,,,^ β a $,default,βa-n (3sg)
tomo1244-1-941_withinstrumentalprepositionofinfullof-1,,tomo1244-1,941_withinstrumentalprepositionofinfullof,βa,βa,β a,cf. causative prefix /βa-/,BarlowKillian2023,,,^ β a $,default,
tomo1244-1-157_causativeprefix-1,,tomo1244-1,157_causativeprefix,βa-,βa-,β a +,cf. /βa/ 'with' (preposition),BarlowKillian2023,,,^ β a - $,default,
tomo1244-1-137_bottom-2,,tomo1244-1,137_bottom,βaden,βaden,β a d e n,also /βa/,BarlowKillian2023,,,^ β a d e n $,default,ne=βaden (sg)
tomo1244-1-541_otheranother-1,,tomo1244-1,541_otheranother,βadik,βadik,β a d i k,,BarlowKillian2023,,,^ β a d i k $,default,
tomo1244-1-719_thatyonderdistaldemonstrative-1,,tomo1244-1,719_thatyonderdistaldemonstrative,βarie,βarie,β a r i e,"same as 'to plant, to bury' (with verbal suffix /-rie/)?",BarlowKillian2023,,,^ β a r i e $,default,
tomo1244-1-23_1sgpronounsubjectornonsubject-1,,tomo1244-1,23_1sgpronounsubjectornonsubject,ʝo,ʝo,ʝ o,used as subject or non-subject,BarlowKillian2023,,,^ ʝ o $,default,
tomo1244-1-39_2sgpronounsubject-1,,tomo1244-1,39_2sgpronounsubject,ike,ike,i k e,"the ""non-subject"" form /ke/ has also been observed being used as subject",BarlowKillian2023,,,^ i k e $,default,
tomo1244-1-38_2sgpronounnonsubject-1,,tomo1244-1,38_2sgpronounnonsubject,ke,ke,k e,cf. /ike/ '2sg pronoun (non-subject)',BarlowKillian2023,,,^ k e $,default,
tomo1244-1-52_3sgpronounsubject-1,,tomo1244-1,52_3sgpronounsubject,i,i,i,"3sg objects are indicated by postverbal transitive markers: [/-ie/, /-rie/, /-sie/, /-ni/, /-n/",BarlowKillian2023,,,^ i $,default,
tomo1244-1-4_1duexclpronounsubject-1,,tomo1244-1,4_1duexclpronounsubject,ika,ika,i k a,"the ""non-subject"" form /ka/ has also been observed being used as subject",BarlowKillian2023,,,^ i k a $,default,
tomo1244-1-3_1duexclpronounnonsubject-1,,tomo1244-1,3_1duexclpronounnonsubject,ka,ka,k a,cf. /ika/ '1du.excl pronoun (subject)',BarlowKillian2023,,,^ k a $,default,
tomo1244-1-8_1duinclpronounsubject-1,,tomo1244-1,8_1duinclpronounsubject,kuta,kuta,k u t a,"the ""non-subject"" form /ta/ has also been observed being used as subject",BarlowKillian2023,,,^ k u t a $,default,
tomo1244-1-7_1duinclpronounnonsubject-1,,tomo1244-1,7_1duinclpronounnonsubject,ta,ta,t a,cf. /kuta/ '1du.incl pronoun (subject)',BarlowKillian2023,,,^ t a $,default,
tomo1244-1-27_2dupronounsubject-1,,tomo1244-1,27_2dupronounsubject,ikuma,ikuma,i k u m a,cf. /kuma/ '2du pronoun (non-subject)',BarlowKillian2023,,,^ i k u m a $,default,
tomo1244-1-26_2dupronounnonsubject-1,,tomo1244-1,26_2dupronounnonsubject,kuma,kuma,k u m a,cf. /ikuma/ '2du pronoun (subject)',BarlowKillian2023,,,^ k u m a $,default,
tomo1244-1-43_3dupronounsubjectornonsubject-1,,tomo1244-1,43_3dupronounsubjectornonsubject,toro,toro,t o r o,used as subject or non-subject,BarlowKillian2023,,,^ t o r o $,default,
tomo1244-1-13_1plexclpronounsubject-1,,tomo1244-1,13_1plexclpronounsubject,ikem,ikem,i k e m,cf. /kem/ '1pl.excl pronoun (non-subject)',BarlowKillian2023,,,^ i k e m $,default,
tomo1244-1-12_1plexclpronounnonsubject-1,,tomo1244-1,12_1plexclpronounnonsubject,kem,kem,k e m,cf. /ikem/ '1pl.excl pronoun (subject)',BarlowKillian2023,,,^ k e m $,default,
tomo1244-1-18_1plinclpronounsubject-1,,tomo1244-1,18_1plinclpronounsubject,kusier,kusier,k u s i e r,cf. /sier/ '1pl.incl pronoun (non-subject)',BarlowKillian2023,,,^ k u s i e r $,default,
tomo1244-1-17_1plinclpronounnonsubject-1,,tomo1244-1,17_1plinclpronounnonsubject,sier,sier,s i e r,cf. /kusier/ '1pl.incl pronoun (subject)',BarlowKillian2023,,,^ s i e r $,default,
tomo1244-1-31_2plpronounsubject-1,,tomo1244-1,31_2plpronounsubject,ikom,ikom,i k o m,cf. /kom/ '2pl pronoun (non-subject)',BarlowKillian2023,,,^ i k o m $,default,
tomo1244-1-30_2plpronounnonsubject-1,,tomo1244-1,30_2plpronounnonsubject,kom,kom,k o m,cf. /ikom '2pl pronoun (subject)',BarlowKillian2023,,,^ k o m $,default,
tomo1244-1-46_3plpronounsubjectornonsubject-1,,tomo1244-1,46_3plpronounsubjectornonsubject,ti,ti,t i,used as subject or non-subject,BarlowKillian2023,,,^ t i $,default,
tomo1244-1-22_1sgposssuffix-1,,tomo1244-1,22_1sgposssuffix,-ʝo,-ʝo,+ ʝ o,also /-ŋ/,BarlowKillian2023,,,^ - ʝ o $,default,
tomo1244-1-22_1sgposssuffix-2,,tomo1244-1,22_1sgposssuffix,-ŋ,-ŋ,+ ŋ,also /-ʝo/,BarlowKillian2023,,,^ - ŋ $,default,
tomo1244-1-37_2sgposssuffix-1,,tomo1244-1,37_2sgposssuffix,-ke,-ke,+ k e,also /-m/,BarlowKillian2023,,,^ - k e $,default,
tomo1244-1-37_2sgposssuffix-2,,tomo1244-1,37_2sgposssuffix,-m,-m,+ m,also /-ke/,BarlowKillian2023,,,^ - m $,default,
tomo1244-1-51_3sgposssuffix-1,,tomo1244-1,51_3sgposssuffix,-n,-n,+ n,also /-k/ (with the kinship term 'brother'),BarlowKillian2023,,,^ - n $,default,
tomo1244-1-51_3sgposssuffix-2,,tomo1244-1,51_3sgposssuffix,-k,-k,+ k,only found with the kinship term 'brother'; otherwise the 3sg.poss suffix is /-n/,BarlowKillian2023,,,^ - k $,default,
tomo1244-1-2_1duexclposssuffix-1,,tomo1244-1,2_1duexclposssuffix,-ka,-ka,+ k a,,BarlowKillian2023,,,^ - k a $,default,
tomo1244-1-6_1duinclposssuffix-1,,tomo1244-1,6_1duinclposssuffix,-ta,-ta,+ t a,,BarlowKillian2023,,,^ - t a $,default,
tomo1244-1-25_2duposssuffix-1,,tomo1244-1,25_2duposssuffix,-kuma,-kuma,+ k u m a,,BarlowKillian2023,,,^ - k u m a $,default,
tomo1244-1-42_3duposssuffix-1,,tomo1244-1,42_3duposssuffix,-doro,-doro,+ d o r o,,BarlowKillian2023,,,^ - d o r o $,default,
tomo1244-1-11_1plexclposssuffix-1,,tomo1244-1,11_1plexclposssuffix,-kem,-kem,+ k e m,,BarlowKillian2023,,,^ - k e m $,default,
tomo1244-1-16_1plinclposssuffix-1,,tomo1244-1,16_1plinclposssuffix,-sier,-sier,+ s i e r,,BarlowKillian2023,,,^ - s i e r $,default,
tomo1244-1-29_2plposssuffix-1,,tomo1244-1,29_2plposssuffix,-kom,-kom,+ k o m,,BarlowKillian2023,,,^ - k o m $,default,
tomo1244-1-45_3plposssuffix-1,,tomo1244-1,45_3plposssuffix,-di,-di,+ d i,,BarlowKillian2023,,,^ - d i $,default,
tomo1244-1-21_1sgpossgeneral-1,,tomo1244-1,21_1sgpossgeneral,anoʝo,anoʝo,a n o ʝ o,,BarlowKillian2023,,,^ a n o ʝ o $,default,
tomo1244-1-21_1sgpossgeneral-2,,tomo1244-1,21_1sgpossgeneral,noʝo,noʝo,n o ʝ o,,BarlowKillian2023,,,^ n o ʝ o $,default,
tomo1244-1-21_1sgpossgeneral-3,,tomo1244-1,21_1sgpossgeneral,aneŋ,aneŋ,a n e ŋ,,BarlowKillian2023,,,^ a n e ŋ $,default,
tomo1244-1-21_1sgpossgeneral-4,,tomo1244-1,21_1sgpossgeneral,neŋ,neŋ,n e ŋ,,BarlowKillian2023,,,^ n e ŋ $,default,
tomo1244-1-36_2sgpossgeneral-1,,tomo1244-1,36_2sgpossgeneral,anke,anke,a n k e,,BarlowKillian2023,,,^ a n k e $,default,
tomo1244-1-36_2sgpossgeneral-2,,tomo1244-1,36_2sgpossgeneral,nke,nke,n k e,,BarlowKillian2023,,,^ n k e $,default,
tomo1244-1-36_2sgpossgeneral-3,,tomo1244-1,36_2sgpossgeneral,anem,anem,a n e m,,BarlowKillian2023,,,^ a n e m $,default,
tomo1244-1-36_2sgpossgeneral-4,,tomo1244-1,36_2sgpossgeneral,nem,nem,n e m,,BarlowKillian2023,,,^ n e m $,default,
tomo1244-1-50_3sgpossgeneral-1,,tomo1244-1,50_3sgpossgeneral,anon,anon,a n o n,,BarlowKillian2023,,,^ a n o n $,default,
tomo1244-1-50_3sgpossgeneral-2,,tomo1244-1,50_3sgpossgeneral,non,non,n o n,,BarlowKillian2023,,,^ n o n $,default,
tomo1244-1-41_3dupossgeneral-1,,tomo1244-1,41_3dupossgeneral,andoro,andoro,a n d o r o,,BarlowKillian2023,,,^ a n d o r o $,default,
tomo1244-1-10_1plexclpossgeneral-1,,tomo1244-1,10_1plexclpossgeneral,ankem,ankem,a n k e m,,BarlowKillian2023,,,^ a n k e m $,default,
tomo1244-1-15_1plinclpossgeneral-1,,tomo1244-1,15_1plinclpossgeneral,ansier,ansier,a n s i e r,,BarlowKillian2023,,,^ a n s i e r $,default,
tomo1244-1-20_1sgpossedible-1,,tomo1244-1,20_1sgpossedible,heʝo,heʝo,h e ʝ o,,BarlowKillian2023,,,^ h e ʝ o $,default,
tomo1244-1-20_1sgpossedible-2,,tomo1244-1,20_1sgpossedible,agoŋ,agoŋ,a g o ŋ,,BarlowKillian2023,,,^ a g o ŋ $,default,
tomo1244-1-20_1sgpossedible-3,,tomo1244-1,20_1sgpossedible,goŋ,goŋ,g o ŋ,,BarlowKillian2023,,,^ g o ŋ $,default,
tomo1244-1-35_2sgpossedible-1,,tomo1244-1,35_2sgpossedible,heke,heke,h e k e,,BarlowKillian2023,,,^ h e k e $,default,
tomo1244-1-35_2sgpossedible-2,,tomo1244-1,35_2sgpossedible,ahem,ahem,a h e m,,BarlowKillian2023,,,^ a h e m $,default,
tomo1244-1-35_2sgpossedible-3,,tomo1244-1,35_2sgpossedible,hem,hem,h e m,,BarlowKillian2023,,,^ h e m $,default,
tomo1244-1-49_3sgpossedible-1,,tomo1244-1,49_3sgpossedible,ahan,ahan,a h a n,,BarlowKillian2023,,,^ a h a n $,default,
tomo1244-1-49_3sgpossedible-2,,tomo1244-1,49_3sgpossedible,han,han,h a n,,BarlowKillian2023,,,^ h a n $,default,
tomo1244-1-1_1duexclpossedible-1,,tomo1244-1,1_1duexclpossedible,aika,aika,a i k a,,BarlowKillian2023,,,^ a i k a $,default,
tomo1244-1-5_1duinclpossedible-1,,tomo1244-1,5_1duinclpossedible,aita,aita,a i t a,,BarlowKillian2023,,,^ a i t a $,default,
tomo1244-1-24_2dupossedible-1,,tomo1244-1,24_2dupossedible,aikuma,aikuma,a i k u m a,,BarlowKillian2023,,,^ a i k u m a $,default,
tomo1244-1-40_3dupossedible-1,,tomo1244-1,40_3dupossedible,hedoro,hedoro,h e d o r o,,BarlowKillian2023,,,^ h e d o r o $,default,
tomo1244-1-9_1plexclpossedible-1,,tomo1244-1,9_1plexclpossedible,aikem,aikem,a i k e m,,BarlowKillian2023,,,^ a i k e m $,default,
tomo1244-1-14_1plinclpossedible-1,,tomo1244-1,14_1plinclpossedible,aisier,aisier,a i s i e r,,BarlowKillian2023,,,^ a i s i e r $,default,
tomo1244-1-28_2plpossedible-1,,tomo1244-1,28_2plpossedible,aikom,aikom,a i k o m,,BarlowKillian2023,,,^ a i k o m $,default,
tomo1244-1-28_2plpossedible-2,,tomo1244-1,28_2plpossedible,hekom,hekom,h e k o m,,BarlowKillian2023,,,^ h e k o m $,default,
tomo1244-1-44_3plpossedible-1,,tomo1244-1,44_3plpossedible,aidi,aidi,a i d i,,BarlowKillian2023,,,^ a i d i $,default,
tomo1244-1-19_1sgpossdrinkable-1,,tomo1244-1,19_1sgpossdrinkable,almaʝo,almaʝo,a l m a ʝ o,,BarlowKillian2023,,,^ a l m a ʝ o $,default,
tomo1244-1-34_2sgpossdrinkable-1,,tomo1244-1,34_2sgpossdrinkable,almake,almake,a l m a k e,,BarlowKillian2023,,,^ a l m a k e $,default,
tomo1244-1-48_3sgpossdrinkable-1,,tomo1244-1,48_3sgpossdrinkable,alman,alman,a l m a n,,BarlowKillian2023,,,^ a l m a n $,default,
tomo1244-1-943_womansname-1,,tomo1244-1,943_womansname,damam,damam,d a m a m,,BarlowKillian2023,,,^ d a m a m $,default,
tomo1244-1-475_mansname-1,,tomo1244-1,475_mansname,kaptein,kaptein,k a p t e i n,,BarlowKillian2023,,,^ k a p t e i n $,default,
tomo1244-1-475_mansname-2,,tomo1244-1,475_mansname,lapal,lapal,l a p a l,,BarlowKillian2023,,,^ l a p a l $,default,
tomo1244-1-475_mansname-3,,tomo1244-1,475_mansname,lelehuen,lelehuen,l e l e h u e n,,BarlowKillian2023,,,^ l e l e h u e n $,default,
tomo1244-1-475_mansname-4,,tomo1244-1,475_mansname,lihaβan,lihaβan,l i h a β a n,,BarlowKillian2023,,,^ l i h a β a n $,default,
tomo1244-1-475_mansname-5,,tomo1244-1,475_mansname,louβa,louβa,l o u β a,,BarlowKillian2023,,,^ l o u β a $,default,
tomo1244-1-943_womansname-2,,tomo1244-1,943_womansname,lulkien,lulkien,l u l k i e n,,BarlowKillian2023,,,^ l u l k i e n $,default,
tomo1244-1-475_mansname-6,,tomo1244-1,475_mansname,lumbe,lumbe,l u m b e,,BarlowKillian2023,,,^ l u m b e $,default,
tomo1244-1-475_mansname-7,,tomo1244-1,475_mansname,maŋgil,maŋgil,m a ŋ g i l,,BarlowKillian2023,,,^ m a ŋ g i l $,default,
tomo1244-1-943_womansname-3,,tomo1244-1,943_womansname,mapa,mapa,m a p a,,BarlowKillian2023,,,^ m a p a $,default,
tomo1244-1-943_womansname-4,,tomo1244-1,943_womansname,mukuo,mukuo,m u k u o,,BarlowKillian2023,,,^ m u k u o $,default,
tomo1244-1-475_mansname-8,,tomo1244-1,475_mansname,palua,palua,p a l u a,,BarlowKillian2023,,,^ p a l u a $,default,
tomo1244-1-943_womansname-5,,tomo1244-1,943_womansname,salikie,salikie,s a l i k i e,,BarlowKillian2023,,,^ s a l i k i e $,default,
tomo1244-1-943_womansname-6,,tomo1244-1,943_womansname,solu,solu,s o l u,,BarlowKillian2023,,,^ s o l u $,default,
tomo1244-1-475_mansname-9,,tomo1244-1,475_mansname,teul,teul,t e u l,,BarlowKillian2023,,,^ t e u l $,default,
tomo1244-1-475_mansname-10,,tomo1244-1,475_mansname,toniu,toniu,t o n i u,,BarlowKillian2023,,,^ t o n i u $,default,
tomo1244-1-943_womansname-7,,tomo1244-1,943_womansname,toŋgo,toŋgo,t o ŋ g o,,BarlowKillian2023,,,^ t o ŋ g o $,default,
tomo1244-1-819_tomoiplanguage-1,,tomo1244-1,819_tomoiplanguage,tomoep,tomoep,t o m o e p,also /tomoeβe/,BarlowKillian2023,,,^ t o m o e p $,default,
